# 
# !!radialProfile!! *** Image tally disabled: the reported result is a radial profile of the detected signal.
#               Detector max radius: 20.000000 cm. Radial bins: 1000. Radial bin thickness: 0.020000 cm.
#               The output profile is normalized by the area of the radial bins (at bigger radius, the area is bigger).
# 
# 
#     *****************************************************************************
#     ***         MC-GPU, version 1.3 (http://code.google.com/p/mcgpu/)         ***
#     ***                                                                       ***
#     ***                     Andreu Badal (Andreu.Badal-Soler@fda.hhs.gov)     ***
#     *****************************************************************************
# 
#  *** SIMULATION IN THE GPU USING CUDA ***
#
#  Image created counting the energy arriving at each pixel: ideal energy integrating detector.
#  Pixel value units: eV/cm^2 per history (energy fluence).
#  Focal spot position = (0.49900001,0.00000000,0.49900001), cone beam direction = (0.00000000,1.00000000,0.00000000)
#  Pixel size:  0.020000 x 1.000000 = 0.020000 cm^2
#  Number of pixels in X and Z:  1000  1
#  (X rows given first, a blank line separates the different Z values)
# 
#  [NON-SCATTERED] [COMPTON] [RAYLEIGH] [MULTIPLE-SCATTING]    [Lower bin radius: angle = atan(radius/object-detector-dist]
# ==========================================================
0.00000000 0.00000000 0.15859180 0.00355765    0.94000
0.00000000 0.00000000 0.16510079 0.00384373    0.96000
0.00000000 0.00000000 0.14819181 0.00360097    0.98000
0.00000000 0.00000000 0.14603996 0.00331453    1.00000
0.00000000 0.00000000 0.12954381 0.00270474    1.02000
0.00000000 0.00000000 0.12858195 0.00390481    1.04000
0.00000000 0.00000000 0.12189380 0.00364126    1.06000
0.00000000 0.00000000 0.12777940 0.00286667    1.08000
0.00000000 0.00000000 0.11750123 0.00334577    1.10000
0.00000000 0.00000000 0.11975861 0.00278938    1.12000
0.00000000 0.00000000 0.12647405 0.00420805    1.14000
0.00000000 0.00000000 0.12431210 0.00467140    1.16000
0.00000000 0.00000000 0.12235567 0.00236587    1.18000
0.00000000 0.00013057 0.12686601 0.00438809    1.20000
0.00000000 0.00000000 0.11413512 0.00391616    1.22000
0.00000000 0.00012636 0.15594250 0.00322453    1.24000
0.00000000 0.00024875 0.14377709 0.00307660    1.26000
0.00000000 0.00048982 0.14522456 0.00486451    1.28000
0.00000000 0.00000000 0.13588719 0.00455381    1.30000
0.00000000 0.00011878 0.13538904 0.00371177    1.32000
0.00000000 0.00011703 0.14368857 0.00428180    1.34000
0.00000000 0.00011531 0.13559034 0.00456318    1.36000
0.00000000 0.00022731 0.13022733 0.00377677    1.38000
0.00000000 0.00000000 0.12221340 0.00338880    1.40000
0.00000000 0.00022092 0.12979068 0.00350633    1.42000
0.00000000 0.00010893 0.13323387 0.00372266    1.44000
0.00000000 0.00032239 0.12776460 0.00389011    1.46000
0.00000000 0.00042407 0.12010791 0.00380107    1.48000
0.00000000 0.00010462 0.11935465 0.00286279    1.50000
0.00000000 0.00041296 0.14538316 0.00373777    1.52000
0.00000000 0.00061151 0.13065585 0.00385411    1.54000
0.00000000 0.00050306 0.12093577 0.00329515    1.56000
0.00000000 0.00079480 0.08988407 0.00350637    1.58000
0.00000000 0.00058867 0.08866931 0.00344222    1.60000
0.00000000 0.00067841 0.11716308 0.00385292    1.62000
0.00000000 0.00105312 0.12455778 0.00383208    1.64000
0.00000000 0.00094593 0.12458072 0.00378260    1.66000
0.00000000 0.00046736 0.12366767 0.00385224    1.68000
0.00000000 0.00083141 0.12259107 0.00200984    1.70000
0.00000000 0.00109575 0.11596501 0.00389778    1.72000
0.00000000 0.00099293 0.12240881 0.00321229    1.74000
0.00000000 0.00089244 0.11611318 0.00367250    1.76000
0.00000000 0.00132367 0.11022319 0.00427807    1.78000
0.00000000 0.00052365 0.10900526 0.00490430    1.80000
0.00000000 0.00077687 0.10634532 0.00373129    1.82000
0.00000000 0.00179300 0.10340108 0.00372136    1.84000
0.00000000 0.00101367 0.11100296 0.00347467    1.86000
0.00000000 0.00158789 0.12153888 0.00375883    1.88000
0.00000000 0.00099243 0.12821224 0.00320504    1.90000
0.00000000 0.00245531 0.13925251 0.00321015    1.92000
0.00000000 0.00170101 0.14171579 0.00302493    1.94000
0.00000000 0.00168382 0.13433855 0.00371719    1.96000
0.00000000 0.00158755 0.13275009 0.00406848    1.98000
0.00000000 0.00141455 0.13583376 0.00325122    2.00000
0.00000000 0.00186741 0.14088150 0.00289420    2.02000
0.00000000 0.00107871 0.15716714 0.00371850    2.04000
0.00000000 0.00190778 0.18375396 0.00402835    2.06000
0.00000000 0.00211614 0.23676063 0.00335433    2.08000
0.00000000 0.00232060 0.27639974 0.00371542    2.10000
0.00000000 0.00252143 0.32420108 0.00364508    2.12000
0.00000000 0.00213056 0.37059838 0.00386544    2.14000
0.00000000 0.00247477 0.42728704 0.00396896    2.16000
0.00000000 0.00302915 0.44670172 0.00325799    2.18000
0.00000000 0.00214412 0.47034325 0.00311903    2.20000
0.00000000 0.00262074 0.46102059 0.00402182    2.22000
0.00000000 0.00238681 0.48207692 0.00317994    2.24000
0.00000000 0.00306168 0.47260622 0.00326034    2.26000
0.00000000 0.00296595 0.46157505 0.00311843    2.28000
0.00000000 0.00259834 0.45367774 0.00360698    2.30000
0.00000000 0.00332184 0.43173518 0.00270125    2.32000
0.00000000 0.00302464 0.41245340 0.00329929    2.34000
0.00000000 0.00319905 0.39196282 0.00362730    2.36000
0.00000000 0.00310617 0.37340272 0.00345467    2.38000
0.00000000 0.00294926 0.34931240 0.00308412    2.40000
0.00000000 0.00350999 0.33264496 0.00270318    2.42000
0.00000000 0.00322350 0.30224717 0.00275903    2.44000
0.00000000 0.00434834 0.29192719 0.00346443    2.46000
0.00000000 0.00437687 0.26228127 0.00261703    2.48000
0.00000000 0.00421597 0.25149944 0.00342739    2.50000
0.00000000 0.00424518 0.23513925 0.00312181    2.52000
0.00000000 0.00445974 0.21829173 0.00301028    2.54000
0.00000000 0.00411771 0.20625850 0.00342710    2.56000
0.00000000 0.00359784 0.20216315 0.00283345    2.58000
0.00000000 0.00399414 0.19407225 0.00244469    2.60000
0.00000000 0.00432397 0.18959085 0.00290429    2.62000
0.00000000 0.00417224 0.17903237 0.00347072    2.64000
0.00000000 0.00437752 0.18746107 0.00357525    2.66000
0.00000000 0.00504925 0.17977886 0.00237395    2.68000
0.00000000 0.00437118 0.17361013 0.00364609    2.70000
0.00000000 0.00514884 0.17882411 0.00289028    2.72000
0.00000000 0.00482460 0.17861585 0.00286134    2.74000
0.00000000 0.00507451 0.17966620 0.00318895    2.76000
0.00000000 0.00452873 0.17650836 0.00394782    2.78000
0.00000000 0.00483361 0.18037180 0.00345833    2.80000
0.00000000 0.00574832 0.18222542 0.00265983    2.82000
0.00000000 0.00526472 0.18910089 0.00285841    2.84000
0.00000000 0.00566816 0.19924069 0.00291497    2.86000
0.00000000 0.00650345 0.19408734 0.00343867    2.88000
0.00000000 0.00493893 0.20280396 0.00255715    2.90000
0.00000000 0.00549807 0.21534041 0.00274917    2.92000
0.00000000 0.00615688 0.21264789 0.00294068    2.94000
0.00000000 0.00622167 0.22122313 0.00387175    2.96000
0.00000000 0.00507092 0.23306756 0.00382859    2.98000
0.00000000 0.00608646 0.23808425 0.00313048    3.00000
0.00000000 0.00609822 0.24986973 0.00338908    3.02000
0.00000000 0.00585118 0.25600628 0.00370915    3.04000
0.00000000 0.00658457 0.26149643 0.00407726    3.06000
0.00000000 0.00618447 0.27218525 0.00347404    3.08000
0.00000000 0.00563666 0.28395661 0.00366070    3.10000
0.00000000 0.00756856 0.29734534 0.00284825    3.12000
0.00000000 0.00711971 0.30002455 0.00281075    3.14000
0.00000000 0.00707443 0.30815582 0.00351198    3.16000
0.00000000 0.00742616 0.30795836 0.00309066    3.18000
0.00000000 0.00703537 0.31224512 0.00333156    3.20000
0.00000000 0.00787176 0.32479945 0.00339464    3.22000
0.00000000 0.00724045 0.32552474 0.00370392    3.24000
0.00000000 0.00753378 0.34108349 0.00275126    3.26000
0.00000000 0.00777607 0.34049966 0.00382654    3.28000
0.00000000 0.00744297 0.34579763 0.00272251    3.30000
0.00000000 0.00825186 0.35786839 0.00313179    3.32000
0.00000000 0.00782545 0.36200837 0.00358374    3.34000
0.00000000 0.00824770 0.36342524 0.00299903    3.36000
0.00000000 0.00745372 0.37550481 0.00338791    3.38000
0.00000000 0.00824387 0.37631593 0.00338426    3.40000
0.00000000 0.00801118 0.37278502 0.00317286    3.42000
0.00000000 0.00933794 0.37231944 0.00341903    3.44000
0.00000000 0.00837377 0.38580052 0.00317047    3.46000
0.00000000 0.00895959 0.38472210 0.00290374    3.48000
0.00000000 0.00805328 0.38473694 0.00319267    3.50000
0.00000000 0.00814209 0.38278105 0.00303069    3.52000
0.00000000 0.00925273 0.38970930 0.00359107    3.54000
0.00000000 0.01008564 0.39284009 0.00267234    3.56000
0.00000000 0.00976505 0.39893050 0.00284875    3.58000
0.00000000 0.00953606 0.40074931 0.00293211    3.60000
0.00000000 0.01044061 0.40098022 0.00337205    3.62000
0.00000000 0.00930178 0.40839856 0.00272604    3.64000
0.00000000 0.01054178 0.40268372 0.00350169    3.66000
0.00000000 0.01014254 0.40585659 0.00369216    3.68000
0.00000000 0.00927904 0.41061453 0.00338245    3.70000
0.00000000 0.01024521 0.41604198 0.00320809    3.72000
0.00000000 0.00964325 0.41335935 0.00277466    3.74000
0.00000000 0.01105807 0.42043396 0.00325516    3.76000
0.00000000 0.00995777 0.42839330 0.00295216    3.78000
0.00000000 0.01015390 0.42655946 0.00269246    3.80000
0.00000000 0.00915278 0.42226812 0.00312710    3.82000
0.00000000 0.01000793 0.43493933 0.00360919    3.84000
0.00000000 0.01089441 0.43620475 0.00310173    3.86000
0.00000000 0.00974227 0.43952983 0.00313402    3.88000
0.00000000 0.01094477 0.45191830 0.00310798    3.90000
0.00000000 0.01100942 0.45295731 0.00355456    3.92000
0.00000000 0.01055340 0.44798229 0.00265429    3.94000
0.00000000 0.01229026 0.45066335 0.00349257    3.96000
0.00000000 0.01187257 0.44979117 0.00281435    3.98000
0.00000000 0.01201008 0.46315995 0.00362906    4.00000
0.00000000 0.01202930 0.45937069 0.00246416    4.02000
0.00000000 0.01052668 0.46799302 0.00345731    4.04000
0.00000000 0.01183337 0.46670322 0.00321170    4.06000
0.00000000 0.01173704 0.46936870 0.00285303    4.08000
0.00000000 0.01148727 0.46366125 0.00251438    4.10000
0.00000000 0.01280707 0.47110052 0.00336349    4.12000
0.00000000 0.01339276 0.46902063 0.00306916    4.14000
0.00000000 0.01264700 0.47837217 0.00264254    4.16000
0.00000000 0.01285062 0.47503230 0.00425215    4.18000
0.00000000 0.01113875 0.48396602 0.00252689    4.20000
0.00000000 0.01235562 0.47872520 0.00282546    4.22000
0.00000000 0.01218557 0.48480479 0.00308743    4.24000
0.00000000 0.01279452 0.47938700 0.00323369    4.26000
0.00000000 0.01299214 0.48839177 0.00300188    4.28000
0.00000000 0.01164975 0.49107731 0.00297645    4.30000
0.00000000 0.01334639 0.49187598 0.00281903    4.32000
0.00000000 0.01321211 0.48492622 0.00302276    4.34000
0.00000000 0.01304396 0.49714141 0.00309810    4.36000
0.00000000 0.01352302 0.49808160 0.00309644    4.38000
0.00000000 0.01292477 0.50137927 0.00298177    4.40000
0.00000000 0.01297396 0.50329106 0.00266118    4.42000
0.00000000 0.01334093 0.50269882 0.00268970    4.44000
0.00000000 0.01423458 0.50907927 0.00346670    4.46000
0.00000000 0.01216780 0.50561452 0.00285679    4.48000
0.00000000 0.01291805 0.51108416 0.00323748    4.50000
0.00000000 0.01334900 0.51713368 0.00331087    4.52000
0.00000000 0.01329037 0.51388769 0.00308127    4.54000
0.00000000 0.01419860 0.51897256 0.00325915    4.56000
0.00000000 0.01375934 0.53283048 0.00321433    4.58000
0.00000000 0.01342590 0.52990157 0.00311823    4.60000
0.00000000 0.01346903 0.52720284 0.00296674    4.62000
0.00000000 0.01419262 0.53357089 0.00343852    4.64000
0.00000000 0.01396286 0.53528042 0.00290717    4.66000
0.00000000 0.01346532 0.54118893 0.00302231    4.68000
0.00000000 0.01391089 0.55077300 0.00263492    4.70000
0.00000000 0.01528751 0.55004847 0.00310332    4.72000
0.00000000 0.01419279 0.55914843 0.00348025    4.74000
0.00000000 0.01443108 0.55826228 0.00325336    4.76000
0.00000000 0.01433844 0.56497463 0.00335693    4.78000
0.00000000 0.01450841 0.56998777 0.00306969    4.80000
0.00000000 0.01477441 0.56330703 0.00348906    4.82000
0.00000000 0.01582032 0.57783646 0.00294993    4.84000
0.00000000 0.01484674 0.58010556 0.00349862    4.86000
0.00000000 0.01439917 0.58749653 0.00284948    4.88000
0.00000000 0.01610854 0.58774371 0.00322190    4.90000
0.00000000 0.01527563 0.60629940 0.00312210    4.92000
0.00000000 0.01559543 0.59417253 0.00278970    4.94000
0.00000000 0.01581946 0.60412353 0.00327292    4.96000
0.00000000 0.01604068 0.61123843 0.00340487    4.98000
0.00000000 0.01651168 0.61526722 0.00278955    5.00000
0.00000000 0.01578708 0.62158978 0.00308928    5.02000
0.00000000 0.01484976 0.62495085 0.00302160    5.04000
0.00000000 0.01584910 0.62644567 0.00254544    5.06000
0.00000000 0.01513559 0.63137634 0.00338044    5.08000
0.00000000 0.01655913 0.62735831 0.00288289    5.10000
0.00000000 0.01523314 0.64528268 0.00260401    5.12000
0.00000000 0.01572532 0.64747346 0.00331294    5.14000
0.00000000 0.01639752 0.64200258 0.00268727    5.16000
0.00000000 0.01624282 0.65265727 0.00305913    5.18000
0.00000000 0.01618074 0.65506760 0.00280751    5.20000
0.00000000 0.01747628 0.66081481 0.00302152    5.22000
0.00000000 0.01689948 0.66218198 0.00312434    5.24000
0.00000000 0.01623560 0.67154840 0.00321697    5.26000
0.00000000 0.01650208 0.66518416 0.00314464    5.28000
0.00000000 0.01783826 0.66803783 0.00325311    5.30000
0.00000000 0.01614148 0.67348024 0.00297131    5.32000
0.00000000 0.01764508 0.67917746 0.00255703    5.34000
0.00000000 0.01755067 0.68321305 0.00294205    5.36000
0.00000000 0.01862712 0.67539841 0.00284363    5.38000
0.00000000 0.01660230 0.66916110 0.00284620    5.40000
0.00000000 0.01703561 0.67368394 0.00254366    5.42000
0.00000000 0.01755312 0.68235070 0.00236524    5.44000
0.00000000 0.01711287 0.68991362 0.00272480    5.46000
0.00000000 0.01722315 0.68109385 0.00285089    5.48000
0.00000000 0.01661672 0.68444611 0.00242337    5.50000
0.00000000 0.01692740 0.68462941 0.00309499    5.52000
0.00000000 0.01831624 0.69264481 0.00238424    5.54000
0.00000000 0.01785472 0.69069703 0.00298962    5.56000
0.00000000 0.01841108 0.68644412 0.00279230    5.58000
0.00000000 0.01887921 0.68935120 0.00296603    5.60000
0.00000000 0.01741195 0.67968569 0.00314380    5.62000
0.00000000 0.01793660 0.67786732 0.00284009    5.64000
0.00000000 0.01709404 0.68534659 0.00260356    5.66000
0.00000000 0.01750457 0.68918910 0.00317567    5.68000
0.00000000 0.01824554 0.67932733 0.00255352    5.70000
0.00000000 0.01743749 0.68437801 0.00261118    5.72000
0.00000000 0.01743214 0.68010045 0.00265944    5.74000
0.00000000 0.01797412 0.67464699 0.00292548    5.76000
0.00000000 0.01878299 0.68086288 0.00284896    5.78000
0.00000000 0.01847331 0.67324030 0.00312524    5.80000
0.00000000 0.01819419 0.67692360 0.00340692    5.82000
0.00000000 0.01858977 0.67909538 0.00287308    5.84000
0.00000000 0.01876866 0.67042557 0.00272653    5.86000
0.00000000 0.01977754 0.66715598 0.00296634    5.88000
0.00000000 0.01805369 0.66594151 0.00285966    5.90000
0.00000000 0.01895128 0.67542581 0.00290835    5.92000
0.00000000 0.01941752 0.66420132 0.00309420    5.94000
0.00000000 0.01990925 0.66070509 0.00293344    5.96000
0.00000000 0.01986815 0.65477769 0.00330573    5.98000
0.00000000 0.01869942 0.65662338 0.00260310    6.00000
0.00000000 0.01887328 0.65730325 0.00304502    6.02000
0.00000000 0.01922594 0.65212528 0.00204327    6.04000
0.00000000 0.01918949 0.65338848 0.00277942    6.06000
0.00000000 0.01912664 0.64213097 0.00293060    6.08000
0.00000000 0.01805665 0.64114166 0.00253694    6.10000
0.00000000 0.01959438 0.63917880 0.00271911    6.12000
0.00000000 0.01983714 0.63342419 0.00291244    6.14000
0.00000000 0.01974805 0.63936526 0.00268860    6.16000
0.00000000 0.01868974 0.62846263 0.00268264    6.18000
0.00000000 0.01982372 0.63595979 0.00300184    6.20000
0.00000000 0.01902574 0.62478282 0.00302304    6.22000
0.00000000 0.01957034 0.61737042 0.00245403    6.24000
0.00000000 0.02021310 0.61968754 0.00307332    6.26000
0.00000000 0.02142858 0.61118232 0.00350714    6.28000
0.00000000 0.02048411 0.61129959 0.00272526    6.30000
0.00000000 0.01879894 0.60939313 0.00257889    6.32000
0.00000000 0.02008200 0.60680157 0.00278097    6.34000
0.00000000 0.01996955 0.60129773 0.00302765    6.36000
0.00000000 0.02106789 0.59946522 0.00264519    6.38000
0.00000000 0.02186246 0.59539977 0.00277559    6.40000
0.00000000 0.02073994 0.59549018 0.00258623    6.42000
0.00000000 0.02006431 0.59450156 0.00325896    6.44000
0.00000000 0.02041749 0.58609091 0.00251859    6.46000
0.00000000 0.02091355 0.58452837 0.00254521    6.48000
0.00000000 0.02118848 0.57836136 0.00299036    6.50000
0.00000000 0.02051976 0.57383000 0.00276249    6.52000
0.00000000 0.02040855 0.58226335 0.00261811    6.54000
0.00000000 0.02032125 0.56569224 0.00292690    6.56000
0.00000000 0.02229464 0.56203225 0.00260429    6.58000
0.00000000 0.02065275 0.56200590 0.00250622    6.60000
0.00000000 0.02080418 0.55957136 0.00205157    6.62000
0.00000000 0.02086043 0.55470282 0.00321121    6.64000
0.00000000 0.02110464 0.56339733 0.00287075    6.66000
0.00000000 0.02144387 0.55597066 0.00257290    6.68000
0.00000000 0.02123737 0.54922440 0.00232594    6.70000
0.00000000 0.02049380 0.54949498 0.00276047    6.72000
0.00000000 0.02017653 0.54137919 0.00277572    6.74000
0.00000000 0.02079329 0.54722911 0.00265346    6.76000
0.00000000 0.02159001 0.54282326 0.00275248    6.78000
0.00000000 0.02106393 0.54180944 0.00264928    6.80000
0.00000000 0.02116462 0.53313996 0.00249815    6.82000
0.00000000 0.02052709 0.52936775 0.00257491    6.84000
0.00000000 0.02170709 0.52948351 0.00252448    6.86000
0.00000000 0.02052130 0.52159073 0.00279314    6.88000
0.00000000 0.02146627 0.52131651 0.00280300    6.90000
0.00000000 0.02245145 0.52558362 0.00241325    6.92000
0.00000000 0.02070670 0.51995392 0.00304208    6.94000
0.00000000 0.02157472 0.51852999 0.00287089    6.96000
0.00000000 0.02162623 0.51632261 0.00264778    6.98000
0.00000000 0.02172255 0.51245895 0.00247822    7.00000
0.00000000 0.02264848 0.50488422 0.00226545    7.02000
0.00000000 0.02186661 0.50569438 0.00277302    7.04000
0.00000000 0.02202868 0.49961274 0.00276086    7.06000
0.00000000 0.02143255 0.50442453 0.00240442    7.08000
0.00000000 0.02285956 0.50133797 0.00285060    7.10000
0.00000000 0.02284006 0.49853480 0.00263429    7.12000
0.00000000 0.02213448 0.50065592 0.00287515    7.14000
0.00000000 0.02288818 0.49619456 0.00262076    7.16000
0.00000000 0.02212132 0.49756280 0.00340740    7.18000
0.00000000 0.02203901 0.49833143 0.00248879    7.20000
0.00000000 0.02239070 0.49415405 0.00259557    7.22000
0.00000000 0.02245999 0.48504978 0.00301252    7.24000
0.00000000 0.02333190 0.48756442 0.00278705    7.26000
0.00000000 0.02350511 0.48911106 0.00234543    7.28000
0.00000000 0.02231904 0.49287681 0.00240437    7.30000
0.00000000 0.02268899 0.48277543 0.00320437    7.32000
0.00000000 0.02354971 0.48346211 0.00248057    7.34000
0.00000000 0.02254461 0.47580069 0.00234741    7.36000
0.00000000 0.02425532 0.48920984 0.00263788    7.38000
0.00000000 0.02235737 0.47997414 0.00213187    7.40000
0.00000000 0.02418779 0.47876726 0.00253864    7.42000
0.00000000 0.02329687 0.47920083 0.00271340    7.44000
0.00000000 0.02344540 0.47827762 0.00303260    7.46000
0.00000000 0.02304561 0.47166040 0.00268557    7.48000
0.00000000 0.02407532 0.47791950 0.00218806    7.50000
0.00000000 0.02390805 0.47251410 0.00236157    7.52000
0.00000000 0.02365686 0.46948256 0.00255976    7.54000
0.00000000 0.02269765 0.47601106 0.00276033    7.56000
0.00000000 0.02301245 0.46738326 0.00269063    7.58000
0.00000000 0.02388453 0.48023991 0.00298841    7.60000
0.00000000 0.02322204 0.46654917 0.00264585    7.62000
0.00000000 0.02309860 0.46338686 0.00266768    7.64000
0.00000000 0.02357279 0.46300302 0.00275256    7.66000
0.00000000 0.02318293 0.46652724 0.00230773    7.68000
0.00000000 0.02338897 0.47349850 0.00243172    7.70000
0.00000000 0.02271784 0.46378590 0.00238714    7.72000
0.00000000 0.02457007 0.46640365 0.00245361    7.74000
0.00000000 0.02385739 0.46298536 0.00268727    7.76000
0.00000000 0.02409949 0.45822490 0.00287320    7.78000
0.00000000 0.02341221 0.46504718 0.00245010    7.80000
0.00000000 0.02397656 0.46107302 0.00233325    7.82000
0.00000000 0.02343225 0.46096569 0.00244990    7.84000
0.00000000 0.02453717 0.46545905 0.00243419    7.86000
0.00000000 0.02471403 0.46309699 0.00272988    7.88000
0.00000000 0.02345340 0.46000738 0.00228018    7.90000
0.00000000 0.02287782 0.45922600 0.00268502    7.92000
0.00000000 0.02359377 0.46153085 0.00293636    7.94000
0.00000000 0.02406994 0.45908334 0.00290778    7.96000
0.00000000 0.02254882 0.45457053 0.00277224    7.98000
0.00000000 0.02375267 0.46052106 0.00235107    8.00000
0.00000000 0.02345780 0.45842905 0.00232372    8.02000
0.00000000 0.02402549 0.45442283 0.00254702    8.04000
0.00000000 0.02337915 0.44951573 0.00249124    8.06000
0.00000000 0.02351708 0.45581075 0.00224095    8.08000
0.00000000 0.02384758 0.45279581 0.00228373    8.10000
0.00000000 0.02415662 0.45827397 0.00264908    8.12000
0.00000000 0.02448342 0.45470524 0.00238466    8.14000
0.00000000 0.02463829 0.45734611 0.00225529    8.16000
0.00000000 0.02457752 0.45078578 0.00249228    8.18000
0.00000000 0.02370945 0.45457870 0.00229695    8.20000
0.00000000 0.02386295 0.44876773 0.00237151    8.22000
0.00000000 0.02393793 0.44712409 0.00279636    8.24000
0.00000000 0.02342274 0.44441788 0.00232864    8.26000
0.00000000 0.02449093 0.44853282 0.00219063    8.28000
0.00000000 0.02570188 0.44768161 0.00259703    8.30000
0.00000000 0.02478754 0.44765057 0.00220557    8.32000
0.00000000 0.02552284 0.44614289 0.00261274    8.34000
0.00000000 0.02453727 0.44590791 0.00279252    8.36000
0.00000000 0.02430852 0.44039801 0.00199453    8.38000
0.00000000 0.02385614 0.43871156 0.00216721    8.40000
0.00000000 0.02567206 0.44565974 0.00235893    8.42000
0.00000000 0.02495768 0.44073213 0.00168433    8.44000
0.00000000 0.02512162 0.43864620 0.00246849    8.46000
0.00000000 0.02424482 0.43967981 0.00255741    8.48000
0.00000000 0.02391224 0.43184720 0.00246495    8.50000
0.00000000 0.02494491 0.43900803 0.00247451    8.52000
0.00000000 0.02527274 0.43731546 0.00257147    8.54000
0.00000000 0.02497639 0.43623954 0.00194444    8.56000
0.00000000 0.02449482 0.43172704 0.00210281    8.58000
0.00000000 0.02469431 0.43465355 0.00240517    8.60000
0.00000000 0.02489368 0.43703525 0.00219283    8.62000
0.00000000 0.02550941 0.43066972 0.00275997    8.64000
0.00000000 0.02264837 0.43166381 0.00232053    8.66000
0.00000000 0.02517345 0.43620084 0.00218449    8.68000
0.00000000 0.02435642 0.42715848 0.00249250    8.70000
0.00000000 0.02399257 0.42190613 0.00208019    8.72000
0.00000000 0.02559673 0.42260400 0.00224339    8.74000
0.00000000 0.02435094 0.42264974 0.00266352    8.76000
0.00000000 0.02521024 0.42255138 0.00230304    8.78000
0.00000000 0.02436449 0.42295592 0.00247606    8.80000
0.00000000 0.02598877 0.41481841 0.00222236    8.82000
0.00000000 0.02662340 0.42120503 0.00211492    8.84000
0.00000000 0.02469835 0.41186053 0.00247912    8.86000
