# 
# !!radialProfile!! *** Image tally disabled: the reported result is a radial profile of the detected signal.
#               Detector max radius: 20.000000 cm. Radial bins: 1000. Radial bin thickness: 0.020000 cm.
#               The output profile is normalized by the area of the radial bins (at bigger radius, the area is bigger).
# 
# 
#     *****************************************************************************
#     ***         MC-GPU, version 1.3 (http://code.google.com/p/mcgpu/)         ***
#     ***                                                                       ***
#     ***                     Andreu Badal (Andreu.Badal-Soler@fda.hhs.gov)     ***
#     *****************************************************************************
# 
#  *** SIMULATION IN THE GPU USING CUDA ***
#
#  Image created counting the energy arriving at each pixel: ideal energy integrating detector.
#  Pixel value units: eV/cm^2 per history (energy fluence).
#  Focal spot position = (0.49900001,0.00000000,0.49900001), cone beam direction = (0.00000000,1.00000000,0.00000000)
#  Pixel size:  0.020000 x 1.000000 = 0.020000 cm^2
#  Number of pixels in X and Z:  1000  1
#  (X rows given first, a blank line separates the different Z values)
# 
#  [NON-SCATTERED] [COMPTON] [RAYLEIGH] [MULTIPLE-SCATTING]    [Lower bin radius: angle = atan(radius/object-detector-dist]
# ==========================================================
0.00000000 0.00011702 0.03864485 0.00111296    1.34000
0.00000000 0.00011530 0.03161851 0.00188001    1.36000
0.00000000 0.00022730 0.03275587 0.00203335    1.38000
0.00000000 0.00011202 0.03363672 0.00099750    1.40000
0.00000000 0.00011045 0.03537736 0.00149864    1.42000
0.00000000 0.00032682 0.03478036 0.00145346    1.44000
0.00000000 0.00032240 0.03742599 0.00113891    1.46000
0.00000000 0.00031806 0.03299784 0.00172467    1.48000
0.00000000 0.00010461 0.03465473 0.00130801    1.50000
0.00000000 0.00051619 0.03275513 0.00129340    1.52000
0.00000000 0.00101917 0.02937462 0.00139731    1.54000
0.00000000 0.00040247 0.03161851 0.00166007    1.56000
0.00000000 0.00089412 0.03122080 0.00125033    1.58000
0.00000000 0.00058872 0.03328781 0.00216247    1.60000
0.00000000 0.00058145 0.03171550 0.00135342    1.62000
0.00000000 0.00124455 0.03564269 0.00172350    1.64000
0.00000000 0.00085131 0.03218651 0.00192013    1.66000
0.00000000 0.00112157 0.03386361 0.00214439    1.68000
0.00000000 0.00092376 0.03392981 0.00107815    1.70000
0.00000000 0.00100433 0.03079607 0.00139221    1.72000
0.00000000 0.00099296 0.03568375 0.00139094    1.74000
0.00000000 0.00089241 0.03492327 0.00155273    1.76000
0.00000000 0.00123540 0.03417979 0.00144287    1.78000
0.00000000 0.00087269 0.03485024 0.00177920    1.80000
0.00000000 0.00129468 0.03092740 0.00114980    1.82000
0.00000000 0.00119533 0.03409672 0.00146494    1.84000
0.00000000 0.00118253 0.03136489 0.00130549    1.86000
0.00000000 0.00142070 0.03647003 0.00163921    1.88000
0.00000000 0.00140588 0.03484658 0.00157021    1.90000
0.00000000 0.00204607 0.03235573 0.00118858    1.92000
0.00000000 0.00145799 0.03534788 0.00085002    1.94000
0.00000000 0.00144326 0.03290251 0.00100118    1.96000
0.00000000 0.00142876 0.03559069 0.00173741    1.98000
0.00000000 0.00188597 0.03397810 0.00165877    2.00000
0.00000000 0.00163389 0.03294244 0.00140955    2.02000
0.00000000 0.00138682 0.03416342 0.00148194    2.04000
0.00000000 0.00274710 0.03589541 0.00129080    2.06000
0.00000000 0.00264516 0.03245058 0.00121203    2.08000
0.00000000 0.00217086 0.03596418 0.00107369    2.10000
0.00000000 0.00215043 0.03421628 0.00149921    2.12000
0.00000000 0.00205702 0.03213323 0.00162201    2.14000
0.00000000 0.00240189 0.03329415 0.00146664    2.16000
0.00000000 0.00245222 0.03320666 0.00165753    2.18000
0.00000000 0.00214412 0.03326382 0.00095350    2.20000
0.00000000 0.00205404 0.03112226 0.00190435    2.22000
0.00000000 0.00224635 0.03590458 0.00140114    2.24000
0.00000000 0.00285290 0.03607575 0.00106632    2.26000
0.00000000 0.00282790 0.03507031 0.00173889    2.28000
0.00000000 0.00259825 0.03688826 0.00153010    2.30000
0.00000000 0.00359285 0.03317908 0.00118417    2.32000
0.00000000 0.00336054 0.03121487 0.00162157    2.34000
0.00000000 0.00333234 0.03428674 0.00183889    2.36000
0.00000000 0.00297397 0.03366909 0.00159265    2.38000
0.00000000 0.00347333 0.03509524 0.00200029    2.40000
0.00000000 0.00331479 0.03070769 0.00169976    2.42000
0.00000000 0.00341678 0.03516753 0.00123168    2.44000
0.00000000 0.00511525 0.03385869 0.00178608    2.46000
0.00000000 0.00399621 0.03123757 0.00180361    2.48000
0.00000000 0.00453043 0.03420090 0.00126126    2.50000
0.00000000 0.00480697 0.03324318 0.00107737    2.52000
0.00000000 0.00538859 0.03422239 0.00125658    2.54000
0.00000000 0.00424050 0.03530939 0.00116008    2.56000
0.00000000 0.00329288 0.03515881 0.00106606    2.58000
0.00000000 0.00405448 0.03670655 0.00117078    2.60000
0.00000000 0.00480421 0.03233985 0.00139159    2.62000
0.00000000 0.00441058 0.03400482 0.00110628    2.64000
0.00000000 0.00461391 0.03380931 0.00125621    2.66000
0.00000000 0.00504912 0.03461581 0.00129221    2.68000
0.00000000 0.00431270 0.03389365 0.00204706    2.70000
0.00000000 0.00451228 0.03573008 0.00139504    2.72000
0.00000000 0.00534126 0.03472288 0.00110535    2.74000
0.00000000 0.00547359 0.03430095 0.00170244    2.76000
0.00000000 0.00469842 0.03399840 0.00140251    2.78000
0.00000000 0.00505815 0.03218112 0.00140261    2.80000
0.00000000 0.00552481 0.03474685 0.00176204    2.82000
0.00000000 0.00504275 0.03455848 0.00138112    2.84000
0.00000000 0.00627313 0.03277529 0.00121589    2.86000
0.00000000 0.00622977 0.03375194 0.00162096    2.88000
0.00000000 0.00483011 0.03341131 0.00136215    2.90000
0.00000000 0.00565958 0.03523360 0.00141250    2.92000
0.00000000 0.00669184 0.03327982 0.00168869    2.94000
0.00000000 0.00590233 0.03209758 0.00152195    2.96000
0.00000000 0.00596851 0.03447370 0.00146743    2.98000
0.00000000 0.00603350 0.03529508 0.00150146    3.00000
0.00000000 0.00594156 0.03673174 0.00121158    3.02000
0.00000000 0.00647210 0.03654271 0.00109036    3.04000
0.00000000 0.00632727 0.03249394 0.00154310    3.06000
0.00000000 0.00654195 0.03392083 0.00173093    3.08000
0.00000000 0.00614427 0.03044934 0.00111593    3.10000
0.00000000 0.00787079 0.03323479 0.00136583    3.12000
0.00000000 0.00736995 0.03347547 0.00106463    3.14000
0.00000000 0.00732303 0.03451106 0.00115134    3.16000
0.00000000 0.00772290 0.03365042 0.00115330    3.18000
0.00000000 0.00737950 0.03339151 0.00131569    3.20000
0.00000000 0.00723588 0.03465311 0.00144794    3.22000
0.00000000 0.00855230 0.03424528 0.00092581    3.24000
0.00000000 0.00738854 0.03224701 0.00116456    3.26000
0.00000000 0.00777580 0.03209904 0.00133806    3.28000
0.00000000 0.00734741 0.03329019 0.00100111    3.30000
0.00000000 0.00791943 0.03389732 0.00153492    3.32000
0.00000000 0.00843778 0.03378934 0.00140724    3.34000
0.00000000 0.00913781 0.03297895 0.00105423    3.36000
0.00000000 0.00754666 0.03632864 0.00143267    3.38000
0.00000000 0.00810442 0.03208213 0.00128862    3.40000
0.00000000 0.00796470 0.03318561 0.00117970    3.42000
0.00000000 0.00942913 0.03455124 0.00118572    3.44000
0.00000000 0.00850984 0.03166407 0.00139229    3.46000
0.00000000 0.00945666 0.03202620 0.00110619    3.48000
0.00000000 0.00805315 0.03247428 0.00121837    3.50000
0.00000000 0.00872311 0.03417128 0.00208232    3.52000
0.00000000 0.00934117 0.03059425 0.00154150    3.54000
0.00000000 0.01119106 0.03405411 0.00156592    3.56000
0.00000000 0.00919303 0.03399651 0.00122063    3.58000
0.00000000 0.00922913 0.03118058 0.00129014    3.60000
0.00000000 0.00996183 0.03322992 0.00112545    3.62000
0.00000000 0.00878208 0.03222489 0.00108182    3.64000
0.00000000 0.01024009 0.03385852 0.00160139    3.66000
0.00000000 0.01022746 0.03238970 0.00137194    3.68000
0.00000000 0.00978929 0.03413265 0.00115411    3.70000
0.00000000 0.01007517 0.03403440 0.00170253    3.72000
0.00000000 0.00871624 0.03326267 0.00128429    3.74000
0.00000000 0.01088999 0.03472166 0.00112297    3.76000
0.00000000 0.01141578 0.03474699 0.00131204    3.78000
0.00000000 0.01031907 0.03477206 0.00155580    3.80000
0.00000000 0.00948242 0.03339344 0.00115392    3.82000
0.00000000 0.00947397 0.03790115 0.00132600    3.84000
0.00000000 0.01040426 0.03680656 0.00108717    3.86000
0.00000000 0.01043176 0.03523554 0.00113466    3.88000
0.00000000 0.01090384 0.03800691 0.00132894    3.90000
0.00000000 0.01036610 0.03805485 0.00114999    3.92000
0.00000000 0.01039289 0.03870266 0.00137084    3.94000
0.00000000 0.01093728 0.03834840 0.00150035    3.96000
0.00000000 0.01096153 0.04120708 0.00144609    3.98000
0.00000000 0.01177352 0.04044962 0.00150106    4.00000
0.00000000 0.01191081 0.04570170 0.00126822    4.02000
0.00000000 0.01079934 0.04543697 0.00155548    4.04000
0.00000000 0.01214322 0.04785505 0.00124702    4.06000
0.00000000 0.01239234 0.04715719 0.00124743    4.08000
0.00000000 0.01148682 0.05004341 0.00141867    4.10000
0.00000000 0.01204215 0.05098772 0.00134436    4.12000
0.00000000 0.01274508 0.05588477 0.00127626    4.14000
0.00000000 0.01139683 0.05470685 0.00150076    4.16000
0.00000000 0.01232259 0.06263333 0.00157371    4.18000
0.00000000 0.01121338 0.06252354 0.00142535    4.20000
0.00000000 0.01261615 0.06439562 0.00127765    4.22000
0.00000000 0.01329962 0.06691965 0.00157197    4.24000
0.00000000 0.01249789 0.06764288 0.00154082    4.26000
0.00000000 0.01295485 0.07281839 0.00154524    4.28000
0.00000000 0.01230846 0.07897292 0.00106639    4.30000
0.00000000 0.01396541 0.07835257 0.00091681    4.32000
0.00000000 0.01288473 0.08180836 0.00156704    4.34000
0.00000000 0.01195929 0.08617311 0.00107562    4.36000
0.00000000 0.01247915 0.09121833 0.00146845    4.38000
0.00000000 0.01360416 0.09188010 0.00116523    4.40000
0.00000000 0.01283035 0.09596183 0.00123975    4.42000
0.00000000 0.01330429 0.09791081 0.00170360    4.44000
0.00000000 0.01377515 0.09718979 0.00101930    4.46000
0.00000000 0.01237801 0.10147500 0.00131219    4.48000
0.00000000 0.01281253 0.10971834 0.00134323    4.50000
0.00000000 0.01282571 0.10609302 0.00106711    4.52000
0.00000000 0.01318478 0.11149869 0.00118994    4.54000
0.00000000 0.01468211 0.11851753 0.00148548    4.56000
0.00000000 0.01320783 0.11669229 0.00130981    4.58000
0.00000000 0.01397280 0.12558242 0.00139417    4.60000
0.00000000 0.01322970 0.12155713 0.00108001    4.62000
0.00000000 0.01412411 0.12779999 0.00095296    4.64000
0.00000000 0.01389420 0.13161967 0.00081677    4.66000
0.00000000 0.01289240 0.13179998 0.00118829    4.68000
0.00000000 0.01501641 0.13476468 0.00132511    4.70000
0.00000000 0.01505318 0.14061214 0.00132161    4.72000
0.00000000 0.01432496 0.14218346 0.00114280    4.74000
0.00000000 0.01462908 0.14470275 0.00152840    4.76000
0.00000000 0.01427152 0.15139260 0.00159081    4.78000
0.00000000 0.01473765 0.14971135 0.00120149    4.80000
0.00000000 0.01451201 0.15059708 0.00120318    4.82000
0.00000000 0.01552674 0.15555004 0.00131842    4.84000
0.00000000 0.01491104 0.16023509 0.00129778    4.86000
0.00000000 0.01443072 0.15822188 0.00152119    4.88000
0.00000000 0.01633252 0.16659285 0.00128739    4.90000
0.00000000 0.01482643 0.16607736 0.00141445    4.92000
0.00000000 0.01591392 0.17093159 0.00102268    4.94000
0.00000000 0.01632599 0.17024374 0.00163099    4.96000
0.00000000 0.01641922 0.17960455 0.00127535    4.98000
0.00000000 0.01635250 0.18216933 0.00099347    5.00000
0.00000000 0.01594325 0.18716525 0.00100014    5.02000
0.00000000 0.01547377 0.18874060 0.00126190    5.04000
0.00000000 0.01634570 0.19002289 0.00122702    5.06000
0.00000000 0.01677890 0.19791077 0.00116801    5.08000
0.00000000 0.01634208 0.20097246 0.00128333    5.10000
0.00000000 0.01553969 0.20129836 0.00120583    5.12000
0.00000000 0.01603037 0.20957241 0.00125770    5.14000
0.00000000 0.01651868 0.21145262 0.00113078    5.16000
0.00000000 0.01523824 0.21889271 0.00128235    5.18000
0.00000000 0.01608868 0.22108683 0.00173035    5.20000
0.00000000 0.01681134 0.22244802 0.00123319    5.22000
0.00000000 0.01686789 0.22915893 0.00094662    5.24000
0.00000000 0.01578514 0.23425898 0.00124029    5.26000
0.00000000 0.01650165 0.23184917 0.00102861    5.28000
0.00000000 0.01700412 0.23713884 0.00147029    5.30000
0.00000000 0.01628867 0.24695660 0.00113351    5.32000
0.00000000 0.01717184 0.24529464 0.00125605    5.34000
0.00000000 0.01734380 0.25144666 0.00122224    5.36000
0.00000000 0.01760066 0.25549987 0.00117474    5.38000
0.00000000 0.01718465 0.25832500 0.00148233    5.40000
0.00000000 0.01668579 0.26241036 0.00156432    5.42000
0.00000000 0.01717562 0.26835124 0.00102736    5.44000
0.00000000 0.01797696 0.27213886 0.00138642    5.46000
0.00000000 0.01722210 0.27106107 0.00119742    5.48000
0.00000000 0.01607139 0.27696325 0.00126169    5.50000
0.00000000 0.01792531 0.27896333 0.00145616    5.52000
0.00000000 0.01908342 0.28935211 0.00114895    5.54000
0.00000000 0.01833507 0.29282602 0.00104366    5.56000
0.00000000 0.01747865 0.28900678 0.00166171    5.58000
0.00000000 0.01890706 0.29454250 0.00124658    5.60000
0.00000000 0.01721437 0.29344001 0.00137522    5.62000
0.00000000 0.01779570 0.30359368 0.00114151    5.64000
0.00000000 0.01795612 0.30458609 0.00112011    5.66000
0.00000000 0.01828022 0.30268196 0.00153898    5.68000
0.00000000 0.01827190 0.30826665 0.00148632    5.70000
0.00000000 0.01751900 0.30829429 0.00112852    5.72000
0.00000000 0.01817194 0.31049379 0.00129156    5.74000
0.00000000 0.01707005 0.31078751 0.00146021    5.76000
0.00000000 0.01842790 0.31785069 0.00112179    5.78000
0.00000000 0.01928720 0.31808985 0.00131760    5.80000
0.00000000 0.01846400 0.31743251 0.00145347    5.82000
0.00000000 0.01791427 0.32286014 0.00109140    5.84000
0.00000000 0.01884809 0.31930927 0.00116705    5.86000
0.00000000 0.01937475 0.31680246 0.00148443    5.88000
0.00000000 0.01815883 0.32367513 0.00113420    5.90000
0.00000000 0.01887004 0.31981085 0.00169484    5.92000
0.00000000 0.01880689 0.32404989 0.00153271    5.94000
0.00000000 0.01900811 0.32386466 0.00129249    5.96000
0.00000000 0.01989295 0.32043435 0.00151054    5.98000
0.00000000 0.01764745 0.31734254 0.00145882    6.00000
0.00000000 0.01832170 0.32166462 0.00112359    6.02000
0.00000000 0.01959020 0.32415508 0.00116227    6.04000
0.00000000 0.02015015 0.31779991 0.00133573    6.06000
0.00000000 0.01891822 0.32405081 0.00112366    6.08000
0.00000000 0.01810710 0.32006628 0.00138750    6.10000
0.00000000 0.01925858 0.32191050 0.00113401    6.12000
0.00000000 0.01950282 0.32045234 0.00140095    6.14000
0.00000000 0.02005324 0.32113032 0.00125487    6.16000
0.00000000 0.01930023 0.31664484 0.00105192    6.18000
0.00000000 0.02017800 0.31771259 0.00133001    6.20000
0.00000000 0.01877094 0.31953476 0.00115207    6.22000
0.00000000 0.01969571 0.31441449 0.00113493    6.24000
0.00000000 0.02051391 0.31769797 0.00130942    6.26000
0.00000000 0.02135175 0.31902526 0.00133442    6.28000
0.00000000 0.02130856 0.31290301 0.00159886    6.30000
0.00000000 0.01927250 0.31483647 0.00147077    6.32000
0.00000000 0.01903673 0.31531375 0.00105368    6.34000
0.00000000 0.01917579 0.30953382 0.00112006    6.36000
0.00000000 0.02116513 0.30678369 0.00148382    6.38000
0.00000000 0.02033493 0.30940268 0.00134757    6.40000
0.00000000 0.02117994 0.30568660 0.00094629    6.42000
0.00000000 0.01979440 0.30976338 0.00106131    6.44000
0.00000000 0.02075662 0.30189082 0.00132356    6.46000
0.00000000 0.02188466 0.30078998 0.00133077    6.48000
0.00000000 0.02118716 0.29889451 0.00135664    6.50000
0.00000000 0.01955152 0.29616329 0.00140751    6.52000
0.00000000 0.02100997 0.29697265 0.00117834    6.54000
0.00000000 0.02046410 0.29934117 0.00171884    6.56000
0.00000000 0.02133598 0.29612968 0.00136854    6.58000
0.00000000 0.02034172 0.29434874 0.00119045    6.60000
0.00000000 0.02118336 0.29007481 0.00108968    6.62000
0.00000000 0.01993398 0.29174615 0.00174449    6.64000
0.00000000 0.02131630 0.29153501 0.00144940    6.66000
0.00000000 0.02141798 0.28825307 0.00114548    6.68000
0.00000000 0.02121217 0.28623942 0.00106136    6.70000
0.00000000 0.02086770 0.28635190 0.00097387    6.72000
0.00000000 0.02059605 0.28081923 0.00129805    6.74000
0.00000000 0.02041876 0.28157756 0.00129633    6.76000
0.00000000 0.01984689 0.27858284 0.00118661    6.78000
0.00000000 0.02064636 0.27948258 0.00141100    6.80000
0.00000000 0.02176376 0.27697446 0.00136344    6.82000
0.00000000 0.02020268 0.26998055 0.00135308    6.84000
0.00000000 0.02106291 0.26827410 0.00114877    6.86000
0.00000000 0.02061125 0.26678406 0.00122007    6.88000
0.00000000 0.02068870 0.27131978 0.00140547    6.90000
0.00000000 0.02342922 0.27010331 0.00105854    6.92000
0.00000000 0.02122802 0.26443540 0.00135124    6.94000
0.00000000 0.02066773 0.26338175 0.00135003    6.96000
0.00000000 0.02124139 0.25891898 0.00110843    6.98000
0.00000000 0.02091083 0.25921767 0.00126184    7.00000
0.00000000 0.02309589 0.25888500 0.00125391    7.02000
0.00000000 0.02126194 0.25803845 0.00114517    7.04000
0.00000000 0.02233997 0.25652586 0.00130029    7.06000
0.00000000 0.02343422 0.25528938 0.00132658    7.08000
0.00000000 0.02165933 0.25652797 0.00113196    7.10000
0.00000000 0.02314794 0.25110775 0.00149483    7.12000
0.00000000 0.02264133 0.24969780 0.00110882    7.14000
0.00000000 0.02288654 0.24900130 0.00112737    7.16000
0.00000000 0.02290918 0.24709933 0.00125927    7.18000
0.00000000 0.02208079 0.24645775 0.00108209    7.20000
0.00000000 0.02302223 0.24627891 0.00123660    7.22000
0.00000000 0.02337227 0.24442200 0.00130812    7.24000
0.00000000 0.02356834 0.24044422 0.00130192    7.26000
0.00000000 0.02237883 0.23922072 0.00141751    7.28000
0.00000000 0.02302997 0.24150747 0.00111335    7.30000
0.00000000 0.02240723 0.24255238 0.00144093    7.32000
0.00000000 0.02318367 0.23638602 0.00106717    7.34000
0.00000000 0.02205047 0.23825428 0.00139656    7.36000
0.00000000 0.02380559 0.23318118 0.00116661    7.38000
0.00000000 0.02288900 0.23355456 0.00125687    7.40000
0.00000000 0.02456718 0.22943635 0.00137977    7.42000
0.00000000 0.02363341 0.23338282 0.00134502    7.44000
0.00000000 0.02285144 0.23146698 0.00121312    7.46000
0.00000000 0.02308637 0.23019459 0.00123102    7.48000
0.00000000 0.02363316 0.22989732 0.00126846    7.50000
0.00000000 0.02359196 0.22668332 0.00118844    7.52000
0.00000000 0.02290256 0.22373762 0.00111436    7.54000
0.00000000 0.02319591 0.22519314 0.00137366    7.56000
0.00000000 0.02286507 0.22816152 0.00111688    7.58000
0.00000000 0.02311601 0.22500664 0.00107497    7.60000
0.00000000 0.02386146 0.22288358 0.00108589    7.62000
0.00000000 0.02326150 0.22300351 0.00120867    7.64000
0.00000000 0.02357244 0.22260752 0.00115360    7.66000
0.00000000 0.02322357 0.22174075 0.00110505    7.68000
0.00000000 0.02303961 0.21878698 0.00103537    7.70000
0.00000000 0.02324612 0.22126823 0.00098881    7.72000
0.00000000 0.02403997 0.22163557 0.00143814    7.74000
0.00000000 0.02336946 0.22242830 0.00110110    7.76000
0.00000000 0.02478723 0.22431285 0.00102505    7.78000
0.00000000 0.02466358 0.22141055 0.00112365    7.80000
0.00000000 0.02347166 0.21349562 0.00107317    7.82000
0.00000000 0.02321116 0.21752328 0.00105193    7.84000
0.00000000 0.02351208 0.21413808 0.00126859    7.86000
0.00000000 0.02421321 0.21718191 0.00128820    7.88000
0.00000000 0.02377138 0.21699253 0.00112697    7.90000
0.00000000 0.02283584 0.21164068 0.00130866    7.92000
0.00000000 0.02450586 0.21705413 0.00136161    7.94000
0.00000000 0.02393028 0.21270095 0.00135097    7.96000
0.00000000 0.02343533 0.21644237 0.00114533    7.98000
0.00000000 0.02444079 0.21529009 0.00128760    8.00000
0.00000000 0.02320065 0.21664390 0.00103751    8.02000
0.00000000 0.02410238 0.21229572 0.00120370    8.04000
0.00000000 0.02263538 0.20934041 0.00132327    8.06000
0.00000000 0.02353439 0.21026897 0.00117493    8.08000
0.00000000 0.02388460 0.21092004 0.00120938    8.10000
0.00000000 0.02429098 0.21044006 0.00124929    8.12000
0.00000000 0.02395994 0.21454033 0.00113392    8.14000
0.00000000 0.02450176 0.21035792 0.00124562    8.16000
0.00000000 0.02528899 0.21409092 0.00123253    8.18000
0.00000000 0.02436253 0.20910196 0.00117942    8.20000
0.00000000 0.02372684 0.20913168 0.00139476    8.22000
0.00000000 0.02431982 0.20720665 0.00113544    8.24000
0.00000000 0.02485142 0.21003180 0.00092654    8.26000
0.00000000 0.02509748 0.21065023 0.00090692    8.28000
0.00000000 0.02515087 0.20989594 0.00095514    8.30000
0.00000000 0.02505089 0.21079641 0.00118544    8.32000
0.00000000 0.02508538 0.20675099 0.00110503    8.34000
0.00000000 0.02538333 0.20827798 0.00108198    8.36000
0.00000000 0.02438291 0.20506810 0.00102267    8.38000
0.00000000 0.02458676 0.20779491 0.00125343    8.40000
0.00000000 0.02445303 0.20501398 0.00121527    8.42000
0.00000000 0.02452738 0.20712932 0.00112098    8.44000
0.00000000 0.02588412 0.20566965 0.00115081    8.46000
0.00000000 0.02443017 0.20885349 0.00126225    8.48000
0.00000000 0.02418800 0.20360687 0.00109760    8.50000
0.00000000 0.02529556 0.20544619 0.00120082    8.52000
0.00000000 0.02589919 0.20590863 0.00148623    8.54000
0.00000000 0.02613283 0.20059493 0.00088343    8.56000
0.00000000 0.02489742 0.20542831 0.00090899    8.58000
0.00000000 0.02443631 0.20199492 0.00104880    8.60000
0.00000000 0.02589589 0.20299231 0.00109517    8.62000
0.00000000 0.02532510 0.20144465 0.00124101    8.64000
0.00000000 0.02395737 0.20269399 0.00121892    8.66000
0.00000000 0.02486497 0.20093583 0.00112325    8.68000
0.00000000 0.02486123 0.20261622 0.00131065    8.70000
0.00000000 0.02556367 0.19860265 0.00116321    8.72000
0.00000000 0.02545058 0.19464356 0.00121217    8.74000
0.00000000 0.02490721 0.19877841 0.00105555    8.76000
0.00000000 0.02477789 0.19604197 0.00096463    8.78000
0.00000000 0.02404123 0.19692483 0.00109640    8.80000
0.00000000 0.02555956 0.19710544 0.00101196    8.82000
0.00000000 0.02610554 0.19485578 0.00105084    8.84000
0.00000000 0.02544329 0.19309750 0.00102002    8.86000
